Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Nhân viên IT,IT professional,Junior,1-2,CÔNG TY CỔ PHẦN NHỰA TÁI CHẾ DUY TÂN,Long An,$10.00,,Careerviet
Nhân Viên Công Nghệ Thông Tin,N/A,Junior,1,Ocean Bank - Ngân Hàng Thương Mại TNHH MTV Đại Dương,Hải Phòng,Thương lượng,,Careerviet
Trưởng phòng Kinh doanh CNTT,data analyst,Junior,2,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Thương lượng,"Excel, Power Point",Careerviet
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",N/A,Senior,5-7,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,,Careerviet
Sales Manager/ Business Development Manager (JLPT N2),N/A,Senior,6-8,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Thương lượng,,Careerviet
Trưởng bộ phận AI & Big Data,data scientist,Senior,3-15,Tập Đoàn Karofi Holding,Hà NộiHưng Yên,$1500.00,"AWS, Azure, GCP, Big Data, AI",Careerviet
Backend Developer,backend developer,Senior,3-10,Tập Đoàn Karofi Holding,Hà Nội,$1000.00,"MongoDB, PostgreSQL, MySQL, Agile, Serverless",Careerviet
Kỹ sư Thiết kế Điện tử (Hardware Engineer),software engineer,Senior,1-10,Tập Đoàn Karofi Holding,Hưng YênHà Nội,$700.00,,Careerviet
Embedded System Developer - Kỹ sư Lập trình Nhúng,software developer,Senior,3-15,Tập Đoàn Karofi Holding,Hà NộiHưng Yên,$800.00,"Python, AWS, Linux, Agile",Careerviet
Senior Business Intelligence Analyst - Corporate Banking - Hà Nội - TA133,business intelligence analyst,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"SQL, Excel, R",Careerviet
Chuyên viên Cấp cao/Chuyên gia Quản trị Dữ liệu - Phòng Dữ liệu Chuyển đổi số - Dự án Chuyển đổi số,data scientist,Intermediate,3,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"Python, SQL, Excel, Agile, Scrum, R",Careerviet
Senior Business Intelligence Analyst - Retail Banking- Hà Nội - TA133,data scientist,Senior,5-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, R",Careerviet
Release Train Engineer,software engineer,Senior,8-9,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Agile, Scrum",Careerviet
Nhân viên Triển Khai Bảo Trì Phần Mềm,N/A,Junior,1-2,Công ty TNHH Phát Triển Và Chuyển Giao Phần Mềm,Hà NộiCần Thơ,$7.00,,Careerviet
Chuyên viên Cấp cao/Chuyên gia Phân tích Nghiệp vụ - Phòng Phân tích Nghiệp vụ - Khối Công nghệ,N/A,Junior,1,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,,Careerviet
Lập Trình Viên (Power Platform Office 365),data analyst,Intermediate,2-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,$16.00,"Power BI, Excel, Analysis",Careerviet
Product Owner - Data Product - Digital Transformation Project,product manager,Junior,1-3,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"SQL, Tableau, Power BI, Data analysis, Analysis, AWS, Azure, GCP, Big Data, AI",Careerviet
Solution Architect,solutions architect,Senior,5-7,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"AWS, Azure",Careerviet
Nhân viên phụ trách phần mềm DMS,N/A,Junior,1-2,CÔNG TY CỔ PHẦN THỰC PHẨM CHOLIMEX,Hồ Chí Minh,$10.00,,Careerviet
Senior Social Media - Digital Marketing Center - Data and Digital Transformation Division,IT professional,Junior,1,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,,Careerviet
Chuyên viên Cấp cao/Chuyên gia Kiểm thử Phần mềm - Phòng Phân tích Nghiệp vụ - Khối Công nghệ,N/A,Junior,1,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,,Careerviet
Kỹ Sư AI,data scientist,Junior,2-3,TRAN DUC GROUP - CÔNG TY CỔ PHẦN TRẦN ĐỨC,Bình Dương,Thương lượng,AI,Careerviet
Data Scientist Expert - Hà Nội - TA133,data scientist,Senior,5-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data analysis, Data science, Statistics, Analysis, Machine Learning, Data Mining, Business Intelligence, R",Careerviet
Project Coordinator,DevOps engineer,Intermediate,2-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,$18.00,"SQL, Power BI, Azure",Careerviet
Account Manager / Nhân viên Kinh doanh (Giải Pháp CNTT/ Hạ Tầng Viễn Thông) (B2B),N/A,Intermediate,3-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,$15.00,,Careerviet
CVCC Phân tích kinh doanh (Điều phối các dự án Thu hồi nợ) - TA082,data scientist,Junior,2,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Agile, Scrum",Careerviet
Chuyên viên Cấp cao/Chuyên gia - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,DevOps engineer,Junior,1,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"Java, HTML, CSS, PHP, Docker, TypeScript, Jenkins, CI/CD",Careerviet
Chuyên viên Cấp cao/Chuyên gia - Phát triển T24 - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,data engineer,Intermediate,1-5,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"Java, SQL",Careerviet
Software Engineer (Power Platform Office 365),software engineer,Intermediate,3-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,Thương lượng,"Power BI, Analysis",Careerviet
"Kỹ sư Phân tích nghiệp vụ (CRM, dịch vụ bán lẻ)",N/A,Intermediate,3,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$20.00,,Careerviet
Digital Sales Specialist,IT professional,Junior,2-3,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$25.00,Business Intelligence,Careerviet
IT DevOps,DevOps engineer,Junior,2,CÔNG TY TNHH FDI FINANCE,Hà Nội,$30.00,"Python, Docker, Kubernetes, PostgreSQL, MySQL, Jenkins, CI/CD, Agile, Scrum, Salesforce",Careerviet
UI UX Designer,UX/UI designer,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ THỂ THAO OOKK,Hồ Chí Minh,Thương lượng,"AI, Figma",Careerviet
Nhân Viên Kinh Doanh,N/A,Junior,1,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Thương lượng,,Careerviet
AI Data Science Manager,data scientist,Senior,5-8,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"Python, Data science, AWS, Azure, Machine Learning, AI",Careerviet
Senior Data Scientist - Hà Nội - TA139,data scientist,Intermediate,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, R",Careerviet
Chuyên viên phát triển phần mềm cấp cao (Senior Back-end),backend developer,Senior,4-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Java, SQL, HTML5, CSS3, Docker, Spring, REST API, SOAP",Careerviet
Chuyên viên kiểm thử tự động,data scientist,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Selenium, JIRA, Agile",Careerviet
Lập trình viên ứng dụng tại Hà Nội,frontend developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$15.00,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet
Chuyên viên phát triển phần mềm bậc cao (Senior Front-end),frontend developer,Intermediate,4-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"HTML5, CSS3, REST API, SOAP",Careerviet
Chuyên Viên Cao Cấp Quản Trị Dữ Liệu - Hà Nội - TA125,N/A,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,,Careerviet
Trải Nghiệm Nhân Viên (Employee Experience),N/A,Junior,2,Công ty TNHH Viettel - CHT,Hà Nội,Thương lượng,,Careerviet
Chuyên Viên Chất Lượng Dữ Liệu/ Kiểm Soát Chất Lượng (Data Quality/ Quality Control),IT professional,Senior,2-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên Phân tích nghiệp vụ CNTT (Business Analyst),business analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile",Careerviet
Chuyên Viên Kinh Doanh Phần Mềm Lĩnh Vực TMĐT/ FNB Tại Văn Phòng Kiên Giang,N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Kiên Giang,$8.00,,Careerviet
Kỹ sư chất lượng dữ liệu (Data Quality Engineer),software engineer,Any Level,N/A,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,,Careerviet
Business Analyst,business analyst,Senior,5-10,Công Ty Cổ Phần Đầu Tư Nam Long,Hồ Chí Minh,Thương lượng,SAP,Careerviet
"Nhân Viên Tư Vấn Online Mảng Fnb/Tmđt [Huế] - Không Yêu Cầu Kinh Nghiệm, Được Đào Tạo Bài Bản",N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Thừa Thiên- Huế,$8.00,,Careerviet
"[Khánh Hòa/Lâm Đồng] Chuyên Viên Sale Online Phần Mềm Mảng TMDT Được Đào Tạo - Thu Nhập Từ 15M++, Đầy đủ chế độ",N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Khánh HòaLâm Đồng,$8.00,,Careerviet
Kỹ sư dữ liệu (Data Engineer ),data engineer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet
Chuyên viên Phân tích nghiệp vụ CNTT Cấp Cao  (Senior Business Analyst),business analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile",Careerviet
Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng - Bình Dương,N/A,Any Level,N/A,Công ty Cổ phần Công nghệ Sapo,Bình Dương,$8.00,,Careerviet
IT Project Management,IT professional,Intermediate,2-4,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$30.00,"Java, Angular, Spring, PostgreSQL, Redis, Jenkins, CI/CD, NoSQL, JIRA, Agile, Kafka",Careerviet
Manual Tester,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet
Lập trình viên Mobile tại Hà Nội,mobile developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$15.00,"Restful API, Android, iOS, Flutter",Careerviet
IT Security Supervisor,IT professional,Any Level,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,,Careerviet
IT support,IT support,Any Level,N/A,Công Ty TNHH SML Việt Nam,Hưng Yên,Thương lượng,,Careerviet
Chuyên viên Vận hành Hệ thống (Securities Core Trading),IT professional,Junior,1-3,CÔNG TY CỔ PHẦN CHỨNG KHOÁN BETA,Hồ Chí Minh,Thương lượng,"SQL, Linux",Careerviet
Infrastructure Reliability Engineer,software engineer,Junior,1-2,SPS Vietnam,Hồ Chí Minh,Thương lượng,"AWS, Linux, VMware",Careerviet
Machine Learning Engineer Expert - Hà Nội - TA133,software engineer,Senior,6-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet
Senior Data Science Manager,data scientist,Senior,5-8,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Thương lượng,AI,Careerviet
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,data engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,SQL,Careerviet
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL",Careerviet
Chuyên gia Phát triển dịch vụ (API) - Khối Ngân hàng số - Khối Ngân hàng số (HO24.198),N/A,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Quản trị dự án CNTT,N/A,Senior,5,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet
Chuyên viên Phân tích Dữ liệu (Khối CNTT),data engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"SQL, NoSQL, SAP",Careerviet
Senior Data Engineer,data engineer,Intermediate,3-5,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Thương lượng,AWS,Careerviet
Chuyên viên phát triển Tích hợp - Dự án nâng cấp CoreBanking,backend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, Docker, Redis, SOAP, Git, CI/CD, Linux, AI, Agile, Kanban",Careerviet
Kiến trúc Dữ liệu,data engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet
Kiến trúc Ứng dụng,backend developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet
Senior IT Business Analyst,business analyst,Intermediate,3-5,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hồ Chí Minh,Thương lượng,"SQL, Analysis, Agile, Scrum, SAP, SAS",Careerviet
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet
Business Analyst (Digital Lending),business analyst,Junior,2-3,LOTTE FINANCE VIETNAM,Hà Nội,Thương lượng,"Analysis, Agile, UI/UX",Careerviet
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Excel, Power Point, PHP",Careerviet
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet
Risk Modelling Junior - Hà Nội - TA107,data scientist,Junior,1,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, SAS, R",Careerviet
Chuyên viên Giám sát An ninh thông tin,security engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Firewall,Careerviet
Global IT Service Manager,IT professional,Senior,8-10,SPS Vietnam,Hồ Chí Minh,Thương lượng,"Excel, JIRA",Careerviet
Information Security Officer,IT professional,Intermediate,3-5,SPS Vietnam,Hồ Chí Minh,Thương lượng,,Careerviet
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet
Chuyên Viên Cao Cấp Giải Pháp Cung Ứng (Business Analyst/Product Owner),business analyst,Junior,2,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"JIRA, Agile",Careerviet
Nhân Viên Web Designer/ Frontend Developer,frontend developer,Intermediate,1-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,,Careerviet
Brand Marketing Senior (Remote),N/A,Senior,3-10,Red Star Technology Company,Hà NộiHồ Chí Minh,$15.00,,Careerviet
Kiến trúc Ứng dụng,backend developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet
Chuyên viên Phân tích Dữ liệu (Khối CNTT),data engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"SQL, NoSQL, SAP",Careerviet
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet
Quản trị dự án CNTT,N/A,Senior,5,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet
Marketing Specialist,N/A,Intermediate,3-6,BSS Group,Hà Nội,$40.00,,Careerviet
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet
Game Presenter (Relocation Support),game developer,Any Level,N/A,Ad Recruit,Quốc tế,Thương lượng,,Careerviet
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet
Kiến trúc Dữ liệu,data engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet
Chuyên viên phát triển Tích hợp - Dự án nâng cấp CoreBanking,backend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, Docker, Redis, SOAP, Git, CI/CD, Linux, AI, Agile, Kanban",Careerviet
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên Giám sát An ninh thông tin,security engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Firewall,Careerviet
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Excel, Power Point, PHP",Careerviet
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,data engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,SQL,Careerviet
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL",Careerviet
Chuyên viên Quản trị ứng dụng & phần mềm lĩnh vực Y tế,database administrator,Intermediate,3-5,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,$15.00,MySQL,Careerviet
IT Admin & Asset Management,IT professional,Intermediate,2-4,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,"Excel, Power Point",Careerviet
Senior Executive - Excellence Transformation,N/A,Any Level,N/A,Công ty Cổ phần Gamuda Land (HCMC),Hồ Chí Minh,Thương lượng,,Careerviet
SEO Specialist,data analyst,Junior,1-3,Spiraledge Vietnam,Hồ Chí Minh,Thương lượng,"Excel, MS Excel, AI, SEO",Careerviet
IT Project Manager,project manager,Senior,6-10,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,,Careerviet
Quản Lý An Toàn Hệ Thống Thống Tin,mobile developer,Junior,1,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,Swift,Careerviet
CRM Executive,data engineer,Intermediate,3-5,Wall Street English,Hồ Chí Minh,$18.00,SQL,Careerviet
Chuyên Viên Quản Trị & Phân Tích Nghiệp Vụ,N/A,Any Level,N/A,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,,Careerviet
Kỹ sư hạ tầng,N/A,Junior,2-3,CÔNG TY TNHH DECHANG VIỆT NAM,Đồng Nai,Thương lượng,,Careerviet
Chuyên Viên Hỗ Trợ Người Dùng,data scientist,Any Level,N/A,CÔNG TY CỔ PHẦN ĐẦU TƯ INFINITY GROUP,Hà Nội,Thương lượng,PC,Careerviet
Nhân viên IT,IT professional,Intermediate,2-5,CÔNG TY CP BIA & NGK HẠ LONG,Hà Nội,$12.00,,Careerviet
Kỹ Sư Dữ Liệu,data engineer,Any Level,N/A,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,"Python, Java, SQL, AWS, Azure, PostgreSQL, Hadoop, Spark, Big Data, ETL, Airflow, Kafka",Careerviet
Chuyên Viên Quản Trị Cơ Sở Dữ Liệu (CSDL),data engineer,Junior,1,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,"SQL, Linux, Unix",Careerviet
Senior Data Analyst,data analyst,Junior,2-3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Excel, Statistics, Express",Careerviet
Senior Business Intelligence Analyst,business intelligence analyst,Intermediate,3-6,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Jenkins, Business Intelligence, Airflow",Careerviet
Business Intelligence Analyst,business intelligence analyst,Intermediate,3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Statistics, Business Intelligence",Careerviet
Digital Marketing,IT professional,Junior,1,CÔNG TY CỔ PHẦN ERSA,Hà Nội,$20.00,,Careerviet
Chuyên viên IT (Quản lý hệ thống) tại Hà Nội,IT professional,Junior,2,Công ty Cổ phần Dịch vụ Viễn thông Trí Việt,Hà Nội,$15.00,,Careerviet
Quản Trị Và Vận Hành Hệ Thống Giải Pháp Kĩ Thuật ATTT,backend developer,Junior,1,Công Ty CP Chứng Khoán MB,Hà Nội,Thương lượng,"Python, Java, Linux, Unix, Swift",Careerviet
Chuyên Viên Kinh Doanh (Lĩnh vực Công nghệ thông tin),N/A,Junior,1,Công ty Cổ Phần Homitech,Hồ Chí MinhHà Nội,$15.00,,Careerviet
